,Unnamed: 0.1,Unnamed: 0,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
887,1325,52665,45579.0,0.776246729811791,-1.45787793288539,-0.0365096603719623,-0.587949029126353,-1.07258111701569,-0.429124272542207,-0.120625108411785,-0.203052471127611,-1.20838462305039,0.626237050532698,1.31681848153795,0.506197057800671,1.16704987851287,-0.0910252312711377,-0.0195125137543064,1.39441295416808,-0.162415036034675,-0.831343652774294,0.823563709861829,0.805012604631312,0.38066164047047,0.311127295790886,-0.392128627606806,0.0598156914045909,0.426901036663274,-0.241613998926357,-0.054138910983984,0.0599167052980017,330.8,0
538,838,235978,148620.0,2.05723390853107,-0.111803834162534,-1.08774707777625,0.183962236830296,0.310471830517916,-0.0855653707896953,-0.0637713523504639,-0.11681404774343,0.912138233610154,-0.21844628970887,-1.28634077041836,0.937112164905221,1.26000275842003,-0.148397123407335,0.15806369706135,0.0586394038286083,-0.694552907648953,-0.586306537121543,0.533747852997897,-0.105034030483514,-0.507147601926486,-1.31643049596377,0.403356327340527,-0.0151754479295401,-0.302731316923931,-0.836841494118545,0.0136802185101894,-0.0331409576855612,12.99,0
2105,2285,234246,147894.0,2.18606830144914,-1.71830088988671,-0.0250220722842851,-1.61915574484642,-1.88207265236157,0.0336665246210148,-1.9083395934776,0.182536591857213,-0.815960393664886,1.67000597337926,0.345425297883534,-0.336947611970455,0.17197343833686,-0.588176183740182,-0.290942025194163,0.235933277347138,-0.0370105870502032,0.878992718190028,-0.0561485836843395,-0.411578521402475,-0.0921107104856837,0.197697088181612,0.302974724776967,-0.440061010271606,-0.582822350963731,-0.246842136443381,0.0579390062994339,-0.0425066451710335,25.0,0
1422,6,261816,160191.0,1.88831820153738,0.438795091944615,-0.612858571543926,3.75680413435055,0.475969365737682,0.380105642413672,0.0547445878885214,0.0332510445072976,-0.929746543878948,1.5387118181184,-0.0168580955089253,0.673511437863967,0.234050942655287,0.0940796910342028,-2.25009901632413,0.717271139949333,-0.89493428895324,0.0246735796393506,-0.937991007844693,-0.262848309945655,0.111582019856474,0.489133824323633,0.0246165269439562,-0.329191592406645,0.157848682720996,0.0961496807108685,-0.0283475575571141,-0.0630136927663977,7.58,0
1442,177,261735,160161.0,2.11774788974468,0.122125675339098,-1.95880286859234,0.279974397565752,0.679748961686615,-0.546950231904148,0.151673353713086,-0.181031992464017,0.580784727617514,-0.36818910226776,-1.15333568701957,-0.21133984276323,-0.13382843596334,-0.820099170543797,0.282006614671708,0.504637085810024,0.273753623371061,-0.0759062902514655,0.28006059205323,-0.156964457745416,-0.407636598394413,-1.07912260352938,0.270063514556475,-0.0707083106945267,-0.188508813342408,0.209736824513416,-0.0653684203620863,-0.0372377203671504,1.29,0
740,1379,106604,70031.0,-1.09531055672008,0.977238053243801,1.4907632423855,0.445256931822377,-0.135989607081616,0.0848467911593492,0.181740543316034,0.484937090919994,0.166051212851011,-1.01697038830757,-1.84113332758455,0.615920645209347,0.483473810789591,-0.431543584417201,-1.6659371688437,-0.138683767873658,-0.159035925164016,-0.213674199088241,-0.223381707349685,-0.271319599819993,0.0122990484615896,0.15968241161025,-0.319446895809598,-0.107221732469929,0.253010029987297,-0.443891972311905,-0.0846460209633029,0.0248066881151841,19.7,0
2116,795,143731,85576.0,-2.20763091845218,3.25907610397605,-5.43636546967173,3.68473739367705,-3.06640091036945,-0.671323195313701,-3.69617839443207,1.8222724578951,-3.04965272773018,-6.35388725151755,4.35148149710451,-6.4532473302497,-0.0614319367541572,-8.44287285721034,-0.328820639839654,-5.44079518325917,-9.5180378916264,-2.43806861829455,2.33675362049059,0.808336360421968,0.920899033968287,0.0376745089378149,0.026753977510545,-0.791488823729947,0.176492777047381,-0.136312279131778,1.08758482385547,0.373833528935625,240.77,1
1894,2456,252190,155689.0,-0.297640141775976,0.4209101076464,1.22874067827311,-0.919827016652996,0.126876888962511,0.0571748829151219,0.344258917376885,0.254767471470658,0.0224709147158479,-0.602685311219851,0.540315962445472,0.168707172200906,-1.00493716928363,0.239660630044003,-0.491942566638987,0.627595136478961,-0.795293621691876,0.306257255460557,0.15940517838563,-0.0960831479118787,-0.108901231054988,-0.43884200577455,0.196438622946972,0.724448009795048,-1.02591961336941,0.104199475774611,0.115629608226401,0.184866776176154,25.0,0
2436,1159,238373,149643.0,0.461787117313294,-0.298099811682549,-1.92555626057775,-2.26254462016939,0.555502210608185,-2.13106178471576,1.60416021268462,-0.828716307287758,-1.07944793191765,-0.0555193241238006,-1.00423781337072,0.29732394811618,0.917983153225521,0.567381924121601,-0.448766211798966,-3.0628110885391,0.26562106112387,0.892879920872351,0.126091694565057,-0.26983223918848,0.253703026326153,1.28792718780566,0.255937315746991,0.144761495377431,-1.26942856960212,0.388976413690846,0.268685603227988,0.339644151275956,109.73,0
282,2090,21896,31918.0,-1.10970414724913,0.594633860531173,3.39065758728272,1.58850946281276,-0.298744991873301,0.623176761605094,-0.153834383017195,0.559220639924978,-0.225833251156839,-0.311376428838169,0.195231744925635,0.47748708431336,-1.00818309477817,-0.644094225724802,-2.7231666339371,0.639263300511708,-0.519809996000173,0.23722930410702,-1.10769477367873,-0.196633955844709,0.0079758060107719,0.113818807997994,-0.283419686341373,0.517042390187301,0.351138354552986,-0.120644075112897,0.0578476130277591,0.0684491711469714,1.52,0
815,1237,123210,76847.0,-0.37906773496536,1.15095734052447,1.28532965951691,0.0027403166828685,0.288932369397018,-0.4937126258448,0.689148308281468,0.0181181341517638,-0.524548299117194,-0.579344922302887,0.151866150201991,0.448286466418858,0.92899666886178,-0.566689171900493,1.05428808289893,0.0507817372078161,0.239470802793045,-0.690305768100408,-0.454905382683501,0.131554265250538,-0.227609304147487,-0.50635074124566,0.0010597084489865,0.0457402795501102,-0.206015792439295,0.098821121827009,0.268136149155959,0.0965017199026376,1.98,0
293,1528,97771,66376.0,1.3169715032306,0.374190732586679,-0.594107524172844,0.723083507848462,0.605474483377105,-0.216695200771409,0.37898909413093,-0.0964147156573293,-0.359193510385803,0.235585714394625,0.180910374618927,0.171053171363053,-0.539088998611204,0.82068163848322,0.138715066206669,0.350560267317238,-0.950379391071707,0.586219179494664,0.481204480522778,-0.149457302422929,-0.0300144419024932,-0.0892844756648445,-0.293659036095488,-0.834808419486711,0.956446010812208,-0.239217228093427,-0.0174483886545316,-0.0125722382771331,1.0,0
1961,529,149145,90676.0,-2.40558049004183,3.73823496480673,-2.31784304058402,1.36744244056479,0.39400112765787,1.91993798476143,-3.10694204753682,-10.7644025337266,3.3535248599039,0.369936028027435,0.382172176843061,-2.26293253493218,1.21060458321664,-1.88061870491121,-0.934160416330735,0.235476804417352,3.32156931100987,1.90627082950488,-0.581355690647057,-2.14087382269319,10.0059980130045,-2.45496409501601,1.68495694696092,0.118263083149952,-1.53138011163519,-0.695307571119466,-0.152501562016877,-0.138866256312262,6.99,1
1058,129,79033,57834.0,-1.38810104092555,0.392942825132727,0.581716630405855,-3.82955426294509,0.0570502626026185,-0.813917629136923,0.390296466242758,0.417928239918836,1.28965570773766,-2.42445350142105,0.933377063595032,1.66673760909918,-0.20318794533948,0.431871320043131,-0.457900238853456,-0.618502846669628,-0.390373942698722,-0.12055782923924,-0.122006064218161,-0.503280302511864,0.015573756505846,0.0728510497996403,-0.0392690788164505,-0.30405148787199,0.233309581038757,-1.22808067076099,-0.207394773700169,0.011828619358525,7.07,0
1857,2205,58347,48344.0,1.51179385477756,-0.213664509049802,-0.517050658098026,-0.865408308052554,-0.117247921784833,-0.899395768473693,0.0363922399231596,-0.427371292892424,-1.28065047693602,0.652539782055751,-0.769094632940847,-0.240064281280748,1.492711673002,-0.179950998954607,0.348683671800696,0.913020259219391,0.0330624442896355,-1.47910734872168,0.943388108373968,0.16704875933272,0.148391737079689,0.431977802651659,-0.281496918145422,-0.379333946342197,0.946864697228287,-0.0366862015188538,-0.0215667554166149,-0.0042604207204374,12.0,0
2390,1852,79013,57820.0,1.16335073644942,-0.126026446297055,0.592407173955893,-0.219493061362913,-0.50012021358541,-0.212105068701157,-0.313934305286849,0.0718228448193126,0.0178355560801687,-0.117925058671151,1.81918178993893,1.39235107728002,0.76967031762117,0.21137739654229,0.723440393250989,0.277574326604907,-0.378214730404755,-0.459936830174087,-0.0507230614107471,-0.0027678768434684,-0.0353680979638907,-0.0941723098788392,0.0888927791321039,0.0890614649071834,0.0330960539878646,0.912967870629023,-0.0565017695800149,0.0004093897352488,19.99,0
517,1858,107656,70545.0,1.07074038644597,-1.62658708894431,0.155395185913464,-2.64470097615908,-1.62306760280138,-0.481154431244809,-0.813727147919229,0.11955847025933,1.12624732700803,-0.684643081504231,1.1328496232391,0.594730427220725,-1.49408133501465,0.474754376235708,1.03290897254164,-2.60599399752167,0.491496968643575,1.70272436397501,0.32719481676598,-0.364597207756488,-0.215331465715472,-0.235641642443573,-0.128004642958282,-0.010827373514363,0.414272451299508,-0.730124178160246,0.0854805779089364,0.0362212783182026,139.98,0
105,2113,210243,137897.0,0.440314733606169,0.394637983197783,-1.29066232215054,-1.87148569530474,0.901790139825005,-1.20624662664336,1.25560092057033,-0.619713579005052,-1.20394810423913,0.09835168573749,-0.829891934098586,-2.16441934681705,-1.44059404701779,-1.03555628884266,-0.0757646233022044,1.04238750350939,0.985424889430762,-0.783849816819872,0.387156434842463,0.0069679716641344,0.210937031435934,0.599315066183791,-0.280603648581232,0.374902579686262,0.122626358407168,-0.114007344206766,-0.313340792516976,-0.233384004288779,42.98,0
1577,928,120613,75891.0,1.06339414872626,-0.579401114604291,1.08797921750342,0.0514126261751998,-0.842597737710134,0.85956813422643,-0.945016932934838,0.514321522851068,1.03978945459684,-0.355984457117214,1.24227293027243,1.07873394154113,-0.829411038503899,-0.163920982046519,-0.422111484381454,-0.482432267600472,0.496783184221518,-0.965742064766658,0.0322623668905652,-0.156873116737193,-0.128410020455377,-0.127631058310196,0.128248697139356,-0.230961951475033,-0.0679989246149172,0.985900334015043,-0.0103733676181067,-0.0025927095829061,17.33,0
1703,1100,258403,158638.0,-5.97611932262173,-7.19697963053735,-5.38831591092631,5.104798647287,4.67653286692543,-5.56687006039983,-4.29118042196746,0.876530560032016,-1.07547808735089,-3.27256917385192,1.1682159434835,-2.13473197122041,1.12831321986543,-4.56600986017187,-0.126950406755583,-2.82698551177892,-2.86574970146517,-0.912934238200631,0.421144082740547,3.13633813209484,1.45936905794799,-0.13626168712612,0.848177173598492,-0.269916379777294,-1.09505960437355,-0.710905241951938,0.565846302250925,-1.03410718662341,296.0,1
1555,829,99923,67338.0,0.0015796990182355,0.680884706493037,0.0775232655041262,1.13245919211904,0.532998167918916,1.88866946751833,-1.05860752239097,-2.30915717347961,-0.494752611484083,-0.519683409848739,-0.528338706033363,0.4207255074323,-0.681633746320549,0.794544966834805,-0.230555103717747,-0.194661743695392,-0.112868805644246,0.341045967340454,1.28146975753142,0.740568947395684,-1.38312771990955,0.115723406129078,-0.324290797413999,-1.7023081905505,0.973977794469717,-0.0588193107087315,0.123785355119483,0.22596913791115,53.4,0
1733,329,268165,163090.0,1.84877012137199,-0.617444029708946,-0.571763455054892,0.106980467303189,0.128491684522869,1.51138694149442,-0.946473737650921,0.541104429726552,1.23668892435311,-0.130476310048445,0.786097342687924,1.23807701096119,0.14140818960858,0.0333211323016089,0.578159240850368,-0.420869904712975,-0.154592494361019,-0.452482965968323,-0.773991271495591,-0.28142217588919,0.285541971788519,1.15730456277957,0.112001252388757,-1.60464616452541,-0.255578304405397,-0.10129545980982,0.0872226185868814,-0.063448633468442,9.99,0
1948,1044,170068,120000.0,-0.170664631844119,1.08873336586369,-0.607596611942023,0.183889671217942,0.478271819355581,-0.7403974746308,1.91563929869928,-0.351156618876578,-0.744432101475273,0.043547416828337,0.584260991880721,-0.432875430630956,-2.09726815815579,1.17171428289558,-0.694964918945916,-0.167638346291723,-0.648565698639019,0.301651544066861,-0.38531607065801,-0.442134048573753,0.245450986754413,0.622884257908031,-0.227522197246454,-0.0303403430877693,0.0852301920631515,-0.595284106070341,-0.171081069559056,-0.0248200157443456,117.0,0
1768,601,175360,122299.0,2.06347404467963,-0.0239576701678166,-1.05328486933678,0.41476741990027,-0.118728979169955,-1.21171127323078,0.205714518859308,-0.353707830533747,0.492182127654582,0.0641891870631174,-0.678157048780995,0.613053184909825,0.384861418275483,0.211585682819163,0.0038696478693973,-0.123034259767995,-0.303282519293778,-0.912279735490477,0.140845391461968,-0.205674223387908,-0.285460830951761,-0.670610242105411,0.338155991753771,0.0550991546963946,-0.28836553855261,0.194387752232036,-0.068460891904065,-0.0592940454839368,0.99,0
1954,2271,141260,84204.0,-1.92745281973369,1.82762056700016,-7.01949468454197,5.34830323951426,-2.73918788004738,-2.10721929638307,-5.01584797563431,1.20586815982046,-4.38271250852199,-8.33770697381781,7.19030608944843,-9.42484446049178,-0.223292646427513,-12.8754942229841,-0.071918160688794,-6.2999613976222,-12.719207160428,-3.74017615583058,0.844059610296466,2.17270905626492,1.37693832294098,-0.792016725563067,-0.771414187530036,-0.379574271539528,0.718716522008066,1.11115125599517,1.27770725705846,0.819081152045361,512.25,1
2173,359,213763,139384.0,-0.545792796830566,1.71130741869935,-1.4441941442196,-0.297161945646607,0.648093002357359,-0.552463131522587,-0.0616209013486186,-2.47402740497735,0.25827116776813,-0.588085226648086,-1.13626289505416,-0.0040297248841817,0.428379511908807,-0.802992850652999,0.647081823094278,0.315332764071164,0.394394447129078,0.895627270415927,-0.0254702240947325,-0.676891216022707,2.52871468603971,0.101244876418622,0.155919482113647,-0.757414982943588,-0.135716126771822,-0.129638373373084,-0.244031216783295,-0.26565016311429,3.5,0
1803,1347,45262,42271.0,0.34841979329354,-0.940239000433426,-0.0997124835739428,1.19665928467094,-0.168014687872012,0.386495883683801,0.599095136549495,0.0859967808425003,-0.453245000395072,-0.136180598907131,1.92592006530138,1.30341836323875,0.101807599497196,0.768763341421855,0.701694242969292,-0.239051425467638,-0.0814683921084723,-1.05014488661392,-0.651917530244337,0.611126071267146,-0.124813972274434,-1.25678264397481,-0.075805142018575,-0.347639325736238,-0.0590734739367327,-0.852680263781017,-0.0311251902963316,0.0810024380018412,397.19,0
1808,1551,193395,130118.0,2.07449674734661,-0.0463200559372695,-1.12401441210346,0.380419003962957,-0.0651688518863785,-1.12828163313093,0.184915884583578,-0.329153126233267,0.541581250216871,0.0719648164154882,-0.861628923828919,0.425608635879405,0.156880539009818,0.252998877874441,0.0433140943392305,-0.0654450048030568,-0.345564885103418,-0.829930196081943,0.201563691174907,-0.217169645415202,-0.298743229262461,-0.720281064184547,0.321970632114836,-0.108579136998147,-0.276091088590996,0.2049554271254,-0.070316408761548,-0.061446393311484,0.89,0
1846,1843,198626,132574.0,-0.402096734555654,-0.468831803630804,0.206895513405044,-3.12243609717225,-0.994817286207264,-0.27699649656919,0.978452009155696,-0.334942192286163,-2.61194996223746,0.823844023742653,0.26980825778515,-0.89411853420982,0.144340450459441,-0.114137709486687,-1.15336458630993,-0.0453161390028142,-0.291497277796916,0.823145207676428,-0.604964615174006,-0.418133258448901,0.186447961526691,0.898512289195583,-0.204433166641782,-0.324706598718742,0.128328928354519,-0.0455486959183232,0.0590693027290945,0.0641414312152304,200.0,0
17,2199,263877,161154.0,-3.38760102859385,3.97788074139497,-6.97858506511079,1.65776584508859,-1.10049973277578,-3.59948697320315,-3.68665071042962,1.94225222492139,-3.06508926692316,-7.50955747436829,2.98962640655731,-5.99363242425938,-0.164740077677312,-8.38844296921614,0.0421289980360236,-4.13750050093113,-6.1039030730781,-1.9729278028075,0.434072536887008,-0.0043005898337158,1.043587159264,0.26218867442789,-0.479223920984096,-0.326638199739289,-0.156938590387884,0.113806571374194,0.354124259953911,0.287592125204715,0.38,1
1266,2117,193483,130156.0,2.00010321716415,0.602188548438619,-1.45010095106315,3.6555407866799,0.978891072476077,-0.0117021624274251,0.457703451556312,-0.139847276183544,-0.99131364369235,1.54161493649284,-1.77168917029937,-0.994878448879687,-1.07262250199544,0.584355234254584,-0.958116095080912,0.538148383077261,-0.676498394071714,-0.195813073972617,-1.36056266870386,-0.342231527502979,0.224734801813842,0.685559164550931,-0.0581608561521788,0.466743324325019,0.455292359185362,0.280108161159347,-0.0739555964194358,-0.0628226027624777,3.0,0
